RegionName,Time,Rent,Sales
"Colorado Springs, CO",2014-05,645,108100
"Colorado Springs, CO",2014-06,662,108400
"Colorado Springs, CO",2014-07,650,108800
"Colorado Springs, CO",2014-08,673,109500
"Colorado Springs, CO",2014-09,699,110400
"Colorado Springs, CO",2014-10,694,111400
"Colorado Springs, CO",2014-11,650,112300
"Colorado Springs, CO",2014-12,650,112900
"Colorado Springs, CO",2015-01,642,113600
"Colorado Springs, CO",2015-02,650,114800
"Colorado Springs, CO",2015-03,650,116000
"Colorado Springs, CO",2015-04,650,116900
"Colorado Springs, CO",2015-05,645,117500
"Colorado Springs, CO",2015-06,689,117900
"Colorado Springs, CO",2015-07,689,118300
"Colorado Springs, CO",2015-08,695,119200
"Colorado Springs, CO",2015-09,695,120000
"Greenville, SC",2014-07,622.5,66700
"Greenville, SC",2014-08,700,67600
"Greenville, SC",2014-09,680,68400
"Greenville, SC",2014-10,750,67700
"Greenville, SC",2014-11,685,66600
"Greenville, SC",2014-12,625,66000
"Greenville, SC",2015-01,662.5,66500
"Greenville, SC",2015-02,750,67300
"Greenville, SC",2015-03,797,68300
"Greenville, SC",2015-04,770,69200
"Greenville, SC",2015-05,785,70200
"Greenville, SC",2015-06,825,71000
"Greenville, SC",2015-07,829.5,71800
"Greenville, SC",2015-08,800,71800
"Greenville, SC",2015-09,790,72100
"Wichita, KS",2012-06,425,49100
"Wichita, KS",2012-07,437.5,49700
"Wichita, KS",2012-08,425,50300
"Wichita, KS",2012-09,405,50800
"Wichita, KS",2012-10,460,51100
"Wichita, KS",2012-11,482,51900
"Wichita, KS",2012-12,460,53700
"Wichita, KS",2013-01,450,55800
"Wichita, KS",2013-02,475,57500
"Wichita, KS",2013-03,492.5,59100
"Wichita, KS",2013-04,462.5,60600
"Wichita, KS",2013-05,487,61500
"Wichita, KS",2013-06,495,61800
"Wichita, KS",2013-07,495,61800
"Wichita, KS",2013-08,470,61600
"Wichita, KS",2013-09,500,61400
"Wichita, KS",2013-10,509,62000
"Wichita, KS",2013-11,440,62800
"Wichita, KS",2013-12,509,62600
"Wichita, KS",2014-01,450,61900
"Wichita, KS",2014-02,435,61700
"Wichita, KS",2014-03,435,60100
"Wichita, KS",2014-04,435,56800
"Wichita, KS",2014-05,445,53300
"Wichita, KS",2014-06,450,51100
"Wichita, KS",2014-07,472.5,49700
"Wichita, KS",2014-08,532.5,49700
"Wichita, KS",2014-09,495,50400
"Wichita, KS",2014-10,525,50800
"Wichita, KS",2014-11,575,50500
"Wichita, KS",2014-12,570,50100
"Wichita, KS",2015-01,525,50100
"Wichita, KS",2015-02,525,50600
"Wichita, KS",2015-03,510,51500
"Wichita, KS",2015-04,492,52300
"Wichita, KS",2015-05,539,53000
"Wichita, KS",2015-06,519,53500
"Wichita, KS",2015-07,493.5,53800
"Wichita, KS",2015-08,460,53800
"Wichita, KS",2015-09,460,54000
"Fort Myers, FL",2011-02,695,41800
"Fort Myers, FL",2011-03,700,41400
"Fort Myers, FL",2011-04,750,41100
"Fort Myers, FL",2011-05,677.5,40700
"Fort Myers, FL",2011-06,675,40000
"Fort Myers, FL",2011-07,675,39500
"Fort Myers, FL",2011-08,625,39300
"Fort Myers, FL",2011-09,650,39000
"Fort Myers, FL",2011-10,610,38400
"Fort Myers, FL",2011-11,645,38200
"Fort Myers, FL",2011-12,625,38200
"Fort Myers, FL",2012-01,575,38600
"Fort Myers, FL",2012-02,600,39400
"Fort Myers, FL",2012-03,612.5,40100
"Fort Myers, FL",2012-04,600,40700
"Fort Myers, FL",2012-05,650,41400
"Fort Myers, FL",2012-06,650,42200
"Fort Myers, FL",2012-07,650,42700
"Fort Myers, FL",2012-08,650,43000
"Fort Myers, FL",2012-09,650,43100
"Fort Myers, FL",2012-10,650,43400
"Fort Myers, FL",2012-11,659,43500
"Fort Myers, FL",2012-12,627.5,43700
"Fort Myers, FL",2013-01,635,43700
"Fort Myers, FL",2013-02,625,43800
"Fort Myers, FL",2013-03,667,44200
"Fort Myers, FL",2013-04,684.5,44800
"Fort Myers, FL",2013-05,684.5,45200
"Fort Myers, FL",2013-06,682,46100
"Fort Myers, FL",2013-07,687.5,47200
"Fort Myers, FL",2013-08,650,47700
"Fort Myers, FL",2013-09,650,48000
"Fort Myers, FL",2013-10,675,48700
"Fort Myers, FL",2013-11,685,49500
"Fort Myers, FL",2013-12,723,49800
"Fort Myers, FL",2014-01,702,49700
"Fort Myers, FL",2014-02,702,50100
"Fort Myers, FL",2014-03,716,50700
"Fort Myers, FL",2014-04,723,50600
"Fort Myers, FL",2014-05,730,50600
"Fort Myers, FL",2014-06,771,50900
"Fort Myers, FL",2014-07,787.5,51300
"Fort Myers, FL",2014-08,806,52100
"Fort Myers, FL",2014-09,798.5,53100
"Fort Myers, FL",2014-10,801,53700
"Fort Myers, FL",2014-11,800,54500
"Fort Myers, FL",2014-12,773.5,55100
"Fort Myers, FL",2015-01,800,55400
"Fort Myers, FL",2015-02,850,55000
"Fort Myers, FL",2015-03,850,55200
"Fort Myers, FL",2015-04,850,56000
"Fort Myers, FL",2015-05,816,57500
"Fort Myers, FL",2015-06,850,59000
"Fort Myers, FL",2015-07,884.5,60300
"Fort Myers, FL",2015-08,899,61000
"Fort Myers, FL",2015-09,911,61800
"Des Moines, IA",2013-12,648,67000
"Des Moines, IA",2014-01,650,66900
"Des Moines, IA",2014-02,700,66800
"Des Moines, IA",2014-03,700,66900
"Des Moines, IA",2014-04,700,66800
"Des Moines, IA",2014-05,700,66600
"Des Moines, IA",2014-06,641.5,66600
"Des Moines, IA",2014-07,600,66800
"Des Moines, IA",2014-08,676,67200
"Des Moines, IA",2014-09,750,67300
"Des Moines, IA",2014-10,750,67200
"Des Moines, IA",2014-11,850,66900
"Des Moines, IA",2014-12,857.5,66600
"Des Moines, IA",2015-01,835,66800
"Des Moines, IA",2015-02,763.5,67400
"Des Moines, IA",2015-03,757,68000
"Des Moines, IA",2015-04,805,68600
"Des Moines, IA",2015-05,757,69300
"Des Moines, IA",2015-06,757,70200
"Des Moines, IA",2015-07,756,71000
"Des Moines, IA",2015-08,757,71100
"Des Moines, IA",2015-09,757,70700
"Augusta, GA",2013-11,590,39000
"Augusta, GA",2013-12,651,39300
"Augusta, GA",2014-01,685,39500
"Augusta, GA",2014-02,679.5,39900
"Augusta, GA",2014-03,693,40400
"Augusta, GA",2014-04,689,40100
"Augusta, GA",2014-05,722,38800
"Augusta, GA",2014-06,676,37700
"Augusta, GA",2014-07,654,37500
"Augusta, GA",2014-08,684.5,37800
"Augusta, GA",2014-09,717,37900
"Augusta, GA",2014-10,664,38100
"Augusta, GA",2014-11,695,38100
"Augusta, GA",2014-12,689.5,37800
"Augusta, GA",2015-01,612.5,37700
"Augusta, GA",2015-02,650,38000
"Augusta, GA",2015-03,638.5,38300
"Augusta, GA",2015-04,650,38700
"Augusta, GA",2015-05,650.5,39600
"Augusta, GA",2015-06,650,40700
"Augusta, GA",2015-07,630,41000
"Augusta, GA",2015-08,695,40700
"Augusta, GA",2015-09,712.5,40500
"Melbourne, FL",2010-09,670,47900
"Melbourne, FL",2010-10,625,47900
"Melbourne, FL",2010-11,600,47900
"Melbourne, FL",2010-12,600,47800
"Melbourne, FL",2011-01,600,47200
"Melbourne, FL",2011-02,600,46700
"Melbourne, FL",2011-03,600,46700
"Melbourne, FL",2011-04,600,46600
"Melbourne, FL",2011-05,600,46000
"Melbourne, FL",2011-06,600,45600
"Melbourne, FL",2011-07,600,45300
"Melbourne, FL",2011-08,650,44700
"Melbourne, FL",2011-09,650,43800
"Melbourne, FL",2011-10,625,43300
"Melbourne, FL",2011-11,600,43100
"Melbourne, FL",2011-12,600,42800
"Melbourne, FL",2012-01,595,42000
"Melbourne, FL",2012-02,590,41100
"Melbourne, FL",2012-03,580,40500
"Melbourne, FL",2012-04,600,40500
"Melbourne, FL",2012-05,600,40700
"Melbourne, FL",2012-06,600,40800
"Melbourne, FL",2012-07,600,41000
"Melbourne, FL",2012-08,625,41400
"Melbourne, FL",2012-09,622.5,41700
"Melbourne, FL",2012-10,650,42000
"Melbourne, FL",2012-11,617,42000
"Melbourne, FL",2012-12,600,42200
"Melbourne, FL",2013-01,597,42800
"Melbourne, FL",2013-02,625,43600
"Melbourne, FL",2013-03,600,44600
"Melbourne, FL",2013-04,625,45800
"Melbourne, FL",2013-05,603,47000
"Melbourne, FL",2013-06,630,48000
"Melbourne, FL",2013-07,650,48500
"Melbourne, FL",2013-08,650,48800
"Melbourne, FL",2013-09,675,49400
"Melbourne, FL",2013-10,695,50200
"Melbourne, FL",2013-11,625,50100
"Melbourne, FL",2013-12,642.5,50000
"Melbourne, FL",2014-01,625,50800
"Melbourne, FL",2014-02,650,51700
"Melbourne, FL",2014-03,650,51100
"Melbourne, FL",2014-04,675,50400
"Melbourne, FL",2014-05,700,50900
"Melbourne, FL",2014-06,700,52000
"Melbourne, FL",2014-07,700,52800
"Melbourne, FL",2014-08,690,53200
"Melbourne, FL",2014-09,675,53500
"Melbourne, FL",2014-10,695,53500
"Melbourne, FL",2014-11,700,53700
"Melbourne, FL",2014-12,695,53800
"Melbourne, FL",2015-01,695,53800
"Melbourne, FL",2015-02,650,54100
"Melbourne, FL",2015-03,700,54600
"Melbourne, FL",2015-04,700,54600
"Melbourne, FL",2015-05,700,54200
"Melbourne, FL",2015-06,700,53900
"Melbourne, FL",2015-07,700,54300
"Melbourne, FL",2015-08,750,55300
"Melbourne, FL",2015-09,720,55800
"Durham, NC",2011-12,625,217900
"Durham, NC",2012-01,625,220600
"Durham, NC",2012-02,662.5,218700
"Durham, NC",2012-03,675,215300
"Durham, NC",2012-04,675,214900
"Durham, NC",2012-05,672.5,215800
"Durham, NC",2012-06,675,218000
"Durham, NC",2012-07,686,219500
"Durham, NC",2012-08,795,220400
"Durham, NC",2012-09,785,221000
"Durham, NC",2012-10,800,220400
"Durham, NC",2012-11,816,217600
"Durham, NC",2012-12,825,217400
"Durham, NC",2013-01,820,217500
"Durham, NC",2013-02,800,215400
"Durham, NC",2013-03,800,215500
"Durham, NC",2013-04,809,217300
"Durham, NC",2013-05,819,217700
"Durham, NC",2013-06,796.5,215800
"Durham, NC",2013-07,795,215000
"Durham, NC",2013-08,784,213400
"Durham, NC",2013-09,840,211300
"Durham, NC",2013-10,775,211200
"Durham, NC",2013-11,752.5,216200
"Durham, NC",2013-12,769,216600
"Durham, NC",2014-01,760,214800
"Durham, NC",2014-02,775,214500
"Durham, NC",2014-03,785,210100
"Durham, NC",2014-04,795,204000
"Durham, NC",2014-05,799,203800
"Durham, NC",2014-06,814,204200
"Durham, NC",2014-07,787,196700
"Durham, NC",2014-08,755,184400
"Durham, NC",2014-09,750,177500
"Durham, NC",2014-10,757.5,176900
"Durham, NC",2014-11,750,174900
"Durham, NC",2014-12,782,174200
"Durham, NC",2015-01,814.5,176600
"Durham, NC",2015-02,839,181700
"Durham, NC",2015-03,850,186900
"Durham, NC",2015-04,815,187200
"Durham, NC",2015-05,839,182100
"Durham, NC",2015-06,850,180600
"Durham, NC",2015-07,846.5,179200
"Durham, NC",2015-08,892.5,177000
"Durham, NC",2015-09,899.5,175800
"Daytona Beach, FL",2011-06,592.5,44200
"Daytona Beach, FL",2011-07,649,43400
"Daytona Beach, FL",2011-08,544.5,43000
"Daytona Beach, FL",2011-09,579.5,42700
"Daytona Beach, FL",2011-10,650,42600
"Daytona Beach, FL",2011-11,660,42400
"Daytona Beach, FL",2011-12,650,42400
"Daytona Beach, FL",2012-01,650,42600
"Daytona Beach, FL",2012-02,650,42800
"Daytona Beach, FL",2012-03,650,42900
"Daytona Beach, FL",2012-04,650,42900
"Daytona Beach, FL",2012-05,650,42900
"Daytona Beach, FL",2012-06,674,42900
"Daytona Beach, FL",2012-07,650,42900
"Daytona Beach, FL",2012-08,640,42800
"Daytona Beach, FL",2012-09,685,43000
"Daytona Beach, FL",2012-10,675,43300
"Daytona Beach, FL",2012-11,697,43200
"Daytona Beach, FL",2012-12,670,42900
"Daytona Beach, FL",2013-01,647,43200
"Daytona Beach, FL",2013-02,690,43800
"Daytona Beach, FL",2013-03,692,44600
"Daytona Beach, FL",2013-04,687,45500
"Daytona Beach, FL",2013-05,709.5,46400
"Daytona Beach, FL",2013-06,700,47000
"Daytona Beach, FL",2013-07,701.5,47600
"Daytona Beach, FL",2013-08,660,47900
"Daytona Beach, FL",2013-09,675,48100
"Daytona Beach, FL",2013-10,694,48500
"Daytona Beach, FL",2013-11,747,49200
"Daytona Beach, FL",2013-12,650,49900
"Daytona Beach, FL",2014-01,650,50100
"Daytona Beach, FL",2014-02,650,50100
"Daytona Beach, FL",2014-03,650,50300
"Daytona Beach, FL",2014-04,650,50000
"Daytona Beach, FL",2014-05,650,49400
"Daytona Beach, FL",2014-06,665,49300
"Daytona Beach, FL",2014-07,650,49500
"Daytona Beach, FL",2014-08,691,49900
"Daytona Beach, FL",2014-09,689.5,50100
"Daytona Beach, FL",2014-10,675,50200
"Daytona Beach, FL",2014-11,692,50200
"Daytona Beach, FL",2014-12,670,50100
"Daytona Beach, FL",2015-01,695,49900
"Daytona Beach, FL",2015-02,675,49900
"Daytona Beach, FL",2015-03,675,50100
"Daytona Beach, FL",2015-04,675,50500
"Daytona Beach, FL",2015-05,692.5,51200
"Daytona Beach, FL",2015-06,692.5,51500
"Daytona Beach, FL",2015-07,689,51300
"Daytona Beach, FL",2015-08,737.5,51000
"Daytona Beach, FL",2015-09,750,50800
"Lexington, KY",2011-10,620,99400
"Lexington, KY",2011-11,640,98500
"Lexington, KY",2011-12,635,98100
"Lexington, KY",2012-01,620,98800
"Lexington, KY",2012-02,615,99200
"Lexington, KY",2012-03,630,99100
"Lexington, KY",2012-04,655,99200
"Lexington, KY",2012-05,635,99100
"Lexington, KY",2012-06,650,98200
"Lexington, KY",2012-07,650,97400
"Lexington, KY",2012-08,635,97500
"Lexington, KY",2012-09,640,98700
"Lexington, KY",2012-10,640,100200
"Lexington, KY",2012-11,645,101100
"Lexington, KY",2012-12,592.5,101800
"Lexington, KY",2013-01,589.5,102200
"Lexington, KY",2013-02,640,102000
"Lexington, KY",2013-03,650,101600
"Lexington, KY",2013-04,654,101500
"Lexington, KY",2013-05,650,101600
"Lexington, KY",2013-06,654,101800
"Lexington, KY",2013-07,609,102200
"Lexington, KY",2013-08,575,103100
"Lexington, KY",2013-09,575,105000
"Lexington, KY",2013-10,595,106800
"Lexington, KY",2013-11,661,108100
"Lexington, KY",2013-12,599,109500
"Lexington, KY",2014-01,580,109400
"Lexington, KY",2014-02,610,107800
"Lexington, KY",2014-03,625,106300
"Lexington, KY",2014-04,625,105500
"Lexington, KY",2014-05,681.5,105000
"Lexington, KY",2014-06,665,105900
"Lexington, KY",2014-07,725,106400
"Lexington, KY",2014-08,755,105400
"Lexington, KY",2014-09,707.5,103700
"Lexington, KY",2014-10,715,102800
"Lexington, KY",2014-11,670,101800
"Lexington, KY",2014-12,680,100100
"Lexington, KY",2015-01,652,100800
"Lexington, KY",2015-02,630,104800
"Lexington, KY",2015-03,650,109900
"Lexington, KY",2015-04,685,112800
"Lexington, KY",2015-05,719,114200
"Lexington, KY",2015-06,719,115100
"Lexington, KY",2015-07,719,115000
"Lexington, KY",2015-08,719,113100
"Lexington, KY",2015-09,719,111500
"Spokane, WA",2011-12,490,71200
"Spokane, WA",2012-01,495,70700
"Spokane, WA",2012-02,550,70700
"Spokane, WA",2012-03,550,70700
"Spokane, WA",2012-04,550,70800
"Spokane, WA",2012-05,550,71400
"Spokane, WA",2012-06,510,71500
"Spokane, WA",2012-07,495,71200
"Spokane, WA",2012-08,500,71200
"Spokane, WA",2012-09,512.5,71200
"Spokane, WA",2012-10,540,71000
"Spokane, WA",2012-11,550,70800
"Spokane, WA",2012-12,585,71100
"Spokane, WA",2013-01,566,71100
"Spokane, WA",2013-02,575.5,70700
"Spokane, WA",2013-03,575,70500
"Spokane, WA",2013-04,575,70800
"Spokane, WA",2013-05,575,71300
"Spokane, WA",2013-06,535,72200
"Spokane, WA",2013-07,550,73000
"Spokane, WA",2013-08,540,73400
"Spokane, WA",2013-09,490,73300
"Spokane, WA",2013-10,475,73200
"Spokane, WA",2013-11,500,73000
"Spokane, WA",2013-12,525,72900
"Spokane, WA",2014-01,510,73000
"Spokane, WA",2014-02,507.5,73300
"Spokane, WA",2014-03,520,73500
"Spokane, WA",2014-04,525,73800
"Spokane, WA",2014-05,530,74400
"Spokane, WA",2014-06,525,74900
"Spokane, WA",2014-07,560,75200
"Spokane, WA",2014-08,575,75200
"Spokane, WA",2014-09,545,75400
"Spokane, WA",2014-10,545,76200
"Spokane, WA",2014-11,560,77100
"Spokane, WA",2014-12,590,77500
"Spokane, WA",2015-01,585,78100
"Spokane, WA",2015-02,585,78900
"Spokane, WA",2015-03,585,79900
"Spokane, WA",2015-04,590,81000
"Spokane, WA",2015-05,550,81700
"Spokane, WA",2015-06,550,81500
"Spokane, WA",2015-07,567.5,81400
"Spokane, WA",2015-08,595,82000
"Spokane, WA",2015-09,575,82600
"Pensacola, FL",2011-02,525,74400
"Pensacola, FL",2011-03,475,73500
"Pensacola, FL",2011-04,450,73700
"Pensacola, FL",2011-05,525,74500
"Pensacola, FL",2011-06,547.5,74700
"Pensacola, FL",2011-07,572.5,74000
"Pensacola, FL",2011-08,550,72900
"Pensacola, FL",2011-09,525,71600
"Pensacola, FL",2011-10,529,70200
"Pensacola, FL",2011-11,575,69000
"Pensacola, FL",2011-12,575,68200
"Pensacola, FL",2012-01,595,68200
"Pensacola, FL",2012-02,590,68200
"Pensacola, FL",2012-03,589,67300
"Pensacola, FL",2012-04,550,66100
"Pensacola, FL",2012-05,525,65800
"Pensacola, FL",2012-06,525,65800
"Pensacola, FL",2012-07,525,65800
"Pensacola, FL",2012-08,525,65600
"Pensacola, FL",2012-09,550,65400
"Pensacola, FL",2012-10,590,64500
"Pensacola, FL",2012-11,589,63600
"Pensacola, FL",2012-12,575,63000
"Pensacola, FL",2013-01,575,62400
"Pensacola, FL",2013-02,590,61300
"Pensacola, FL",2013-03,600,61100
"Pensacola, FL",2013-04,590,61700
"Pensacola, FL",2013-05,590,62000
"Pensacola, FL",2013-06,590,61800
"Pensacola, FL",2013-07,590,62400
"Pensacola, FL",2013-08,605,63500
"Pensacola, FL",2013-09,575,64200
"Pensacola, FL",2013-10,562.5,65100
"Pensacola, FL",2013-11,550,66800
"Pensacola, FL",2013-12,500,67800
"Pensacola, FL",2014-01,495,67900
"Pensacola, FL",2014-02,550,68500
"Pensacola, FL",2014-03,550,69800
"Pensacola, FL",2014-04,565,70400
"Pensacola, FL",2014-05,575,70900
"Pensacola, FL",2014-06,600,71400
"Pensacola, FL",2014-07,600,71500
"Pensacola, FL",2014-08,600,70600
"Pensacola, FL",2014-09,632.5,69300
"Pensacola, FL",2014-10,650,69200
"Pensacola, FL",2014-11,650,70200
"Pensacola, FL",2014-12,675,70500
"Pensacola, FL",2015-01,650,70200
"Pensacola, FL",2015-02,650,70400
"Pensacola, FL",2015-03,674.5,70200
"Pensacola, FL",2015-04,679,69400
"Pensacola, FL",2015-05,675,69000
"Pensacola, FL",2015-06,675,69300
"Pensacola, FL",2015-07,675,68900
"Pensacola, FL",2015-08,675,69200
"Pensacola, FL",2015-09,675,72300
"Springfield, MO",2011-07,430,49300
"Springfield, MO",2011-08,420,49100
"Springfield, MO",2011-09,459,48800
"Springfield, MO",2011-10,427.5,48900
"Springfield, MO",2011-11,407,49800
"Springfield, MO",2011-12,395,50900
"Springfield, MO",2012-01,410,51500
"Springfield, MO",2012-02,414,51800
"Springfield, MO",2012-03,450,52300
"Springfield, MO",2012-04,425,53000
"Springfield, MO",2012-05,410,53100
"Springfield, MO",2012-06,425,53100
"Springfield, MO",2012-07,425,53400
"Springfield, MO",2012-08,425,53800
"Springfield, MO",2012-09,447.5,53700
"Springfield, MO",2012-10,450,52900
"Springfield, MO",2012-11,435,52200
"Springfield, MO",2012-12,435,51600
"Springfield, MO",2013-01,434.5,51100
"Springfield, MO",2013-02,437,50700
"Springfield, MO",2013-03,450,50200
"Springfield, MO",2013-04,435,50100
"Springfield, MO",2013-05,450,50800
"Springfield, MO",2013-06,450,51800
"Springfield, MO",2013-07,450,51900
"Springfield, MO",2013-08,450,51500
"Springfield, MO",2013-09,450,51200
"Springfield, MO",2013-10,425,50800
"Springfield, MO",2013-11,449,50300
"Springfield, MO",2013-12,450,49500
"Springfield, MO",2014-01,450,48800
"Springfield, MO",2014-02,449,48800
"Springfield, MO",2014-03,449,49000
"Springfield, MO",2014-04,450,48100
"Springfield, MO",2014-05,450,46600
"Springfield, MO",2014-06,475,45600
"Springfield, MO",2014-07,475,45200
"Springfield, MO",2014-08,475,45400
"Springfield, MO",2014-09,475,45700
"Springfield, MO",2014-10,450,45800
"Springfield, MO",2014-11,450,45800
"Springfield, MO",2014-12,450,45500
"Springfield, MO",2015-01,475,45400
"Springfield, MO",2015-02,475,45500
"Springfield, MO",2015-03,475,46000
"Springfield, MO",2015-04,475,46300
"Springfield, MO",2015-05,475,46300
"Springfield, MO",2015-06,450,46400
"Springfield, MO",2015-07,450,46900
"Springfield, MO",2015-08,450,47200
"Springfield, MO",2015-09,450,46700
"York, PA",2014-01,650,61600
"York, PA",2014-02,595,63200
"York, PA",2014-03,595,64400
"York, PA",2014-04,595,64400
"York, PA",2014-05,625,63500
"York, PA",2014-06,595,62300
"York, PA",2014-07,550,61800
"York, PA",2014-08,550,62500
"York, PA",2014-09,562.5,63500
"York, PA",2014-10,535,63800
"York, PA",2014-11,572.5,63200
"York, PA",2014-12,572.5,62300
"York, PA",2015-01,575,61800
"York, PA",2015-02,580,61600
"York, PA",2015-03,600,61300
"York, PA",2015-04,595,61400
"York, PA",2015-05,650,62200
"York, PA",2015-06,630,63000
"York, PA",2015-07,625,63300
"York, PA",2015-08,625,63000
"York, PA",2015-09,625,61500
"Corpus Christi, TX",2013-12,809.5,86900
"Corpus Christi, TX",2014-01,925,87400
"Corpus Christi, TX",2014-02,834.5,87700
"Corpus Christi, TX",2014-03,850,86400
"Corpus Christi, TX",2014-04,904.5,83700
"Corpus Christi, TX",2014-05,895,80700
"Corpus Christi, TX",2014-06,850,79300
"Corpus Christi, TX",2014-07,825,79500
"Corpus Christi, TX",2014-08,827,79700
"Corpus Christi, TX",2014-09,859,79700
"Corpus Christi, TX",2014-10,849.5,80300
"Corpus Christi, TX",2014-11,827.5,82200
"Corpus Christi, TX",2014-12,850,83300
"Corpus Christi, TX",2015-01,810,83500
"Corpus Christi, TX",2015-02,797.5,82800
"Corpus Christi, TX",2015-03,800,82500
"Corpus Christi, TX",2015-04,799.5,83700
"Corpus Christi, TX",2015-05,775,84800
"Corpus Christi, TX",2015-06,782.5,84700
"Corpus Christi, TX",2015-07,799.5,85000
"Corpus Christi, TX",2015-08,800,85700
"Corpus Christi, TX",2015-09,805,85500
"Asheville, NC",2013-10,637.5,137100
"Asheville, NC",2013-11,710,138400
"Asheville, NC",2013-12,669,140100
"Asheville, NC",2014-01,710,141100
"Asheville, NC",2014-02,700,140200
"Asheville, NC",2014-03,700,139800
"Asheville, NC",2014-04,700,142000
"Asheville, NC",2014-05,700,144400
"Asheville, NC",2014-06,669,144100
"Asheville, NC",2014-07,659.5,143300
"Asheville, NC",2014-08,710,143100
"Asheville, NC",2014-09,695,142900
"Asheville, NC",2014-10,710,142500
"Asheville, NC",2014-11,725,142700
"Asheville, NC",2014-12,750,143200
"Asheville, NC",2015-01,805,145200
"Asheville, NC",2015-02,865,148800
"Asheville, NC",2015-03,890,151000
"Asheville, NC",2015-04,870,151200
"Asheville, NC",2015-05,855,150900
"Asheville, NC",2015-06,799.5,151200
"Asheville, NC",2015-07,825,151700
"Asheville, NC",2015-08,895,153000
"Asheville, NC",2015-09,855,155100
"Reading, PA",2012-08,675,46300
"Reading, PA",2012-09,675,46100
"Reading, PA",2012-10,650,44900
"Reading, PA",2012-11,680,44800
"Reading, PA",2012-12,670,46300
"Reading, PA",2013-01,680,47200
"Reading, PA",2013-02,670,46900
"Reading, PA",2013-03,670,46900
"Reading, PA",2013-04,675,47300
"Reading, PA",2013-05,775,47600
"Reading, PA",2013-06,735,47200
"Reading, PA",2013-07,735,46400
"Reading, PA",2013-08,730,45700
"Reading, PA",2013-09,650,45200
"Reading, PA",2013-10,620,44900
"Reading, PA",2013-11,555,44500
"Reading, PA",2013-12,565,43800
"Reading, PA",2014-01,600,43700
"Reading, PA",2014-02,600,44200
"Reading, PA",2014-03,625,43700
"Reading, PA",2014-04,612.5,42300
"Reading, PA",2014-05,662.5,41400
"Reading, PA",2014-06,700,41200
"Reading, PA",2014-07,620,40700
"Reading, PA",2014-08,620,39600
"Reading, PA",2014-09,645,39300
"Reading, PA",2014-10,650,39700
"Reading, PA",2014-11,625,39400
"Reading, PA",2014-12,595,38400
"Reading, PA",2015-01,675,37700
"Reading, PA",2015-02,675,37800
"Reading, PA",2015-03,700,38400
"Reading, PA",2015-04,725,39400
"Reading, PA",2015-05,695,40500
"Reading, PA",2015-06,762,41100
"Reading, PA",2015-07,762,41600
"Reading, PA",2015-08,725,42200
"Reading, PA",2015-09,725,43000
"Tallahassee, FL",2011-12,617.5,52700
"Tallahassee, FL",2012-01,627.5,52200
"Tallahassee, FL",2012-02,650,51800
"Tallahassee, FL",2012-03,650,51400
"Tallahassee, FL",2012-04,625,51300
"Tallahassee, FL",2012-05,650,51200
"Tallahassee, FL",2012-06,650,50800
"Tallahassee, FL",2012-07,667.5,50900
"Tallahassee, FL",2012-08,705,51400
"Tallahassee, FL",2012-09,650,51400
"Tallahassee, FL",2012-10,685,50900
"Tallahassee, FL",2012-11,689,50300
"Tallahassee, FL",2012-12,630,50200
"Tallahassee, FL",2013-01,650,50800
"Tallahassee, FL",2013-02,674,51400
"Tallahassee, FL",2013-03,685,51500
"Tallahassee, FL",2013-04,685,51400
"Tallahassee, FL",2013-05,682.5,51400
"Tallahassee, FL",2013-06,650,51900
"Tallahassee, FL",2013-07,595,52500
"Tallahassee, FL",2013-08,565,53000
"Tallahassee, FL",2013-09,525,53400
"Tallahassee, FL",2013-10,525,53600
"Tallahassee, FL",2013-11,550,53100
"Tallahassee, FL",2013-12,550,52700
"Tallahassee, FL",2014-01,550,52300
"Tallahassee, FL",2014-02,550,51700
"Tallahassee, FL",2014-03,550,51700
"Tallahassee, FL",2014-04,550,52200
"Tallahassee, FL",2014-05,555,52300
"Tallahassee, FL",2014-06,550,52200
"Tallahassee, FL",2014-07,550,52200
"Tallahassee, FL",2014-08,499,52300
"Tallahassee, FL",2014-09,550,52700
"Tallahassee, FL",2014-10,550,53300
"Tallahassee, FL",2014-11,595,53400
"Tallahassee, FL",2014-12,550,52900
"Tallahassee, FL",2015-01,597,52300
"Tallahassee, FL",2015-02,550,53000
"Tallahassee, FL",2015-03,581,53800
"Tallahassee, FL",2015-04,599.5,53600
"Tallahassee, FL",2015-05,599.5,53700
"Tallahassee, FL",2015-06,597,54400
"Tallahassee, FL",2015-07,600,54700
"Tallahassee, FL",2015-08,600,53900
"Tallahassee, FL",2015-09,625,52200
"Fayetteville, NC",2013-11,659,70400
"Fayetteville, NC",2013-12,649,70600
"Fayetteville, NC",2014-01,649,70300
"Fayetteville, NC",2014-02,659,69800
"Fayetteville, NC",2014-03,635,69300
"Fayetteville, NC",2014-04,649,69200
"Fayetteville, NC",2014-05,649.5,70100
"Fayetteville, NC",2014-06,675,71700
"Fayetteville, NC",2014-07,699,73700
"Fayetteville, NC",2014-08,659,75200
"Fayetteville, NC",2014-09,619,76000
"Fayetteville, NC",2014-10,619,76600
"Fayetteville, NC",2014-11,649,77000
"Fayetteville, NC",2014-12,619,77800
"Fayetteville, NC",2015-01,589,78800
"Fayetteville, NC",2015-02,595,79600
