Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.05529268,66.59702439,67.02141463,67.33990244,67.5665122,67.71885366,67.8125122,67.86014634,67.87434146,67.86712195,68.13365854,68.37658537,68.30853659,68.29463415,68.3202439,67.72390244,67.48756098,67.37634146,67.39097561,67.11439024,67.03390244,67.26390244,67.80609756,67.65268293,67.20268293,67.85682927,69.3897561,69.44,69.46439024,69.17170732,68.90243902,68.47439024,66.87317073,64.93585366,64.46707317,65.22121951,66.19414634,66.95073171,66.78390244,66.04365854,65.34146341,65.48780488,65.08536585,65.00756098,65.42121951,65.47,66.64317073,67.49756098,67.84878049,68.60487805,68.85609756,69.65853659,70.36585366,71.07317073,,
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.24929268,42.5487561,42.83770732,43.11312195,43.37053659,43.60141463,43.79726829,43.95960976,44.09146341,44.19982927,44.29178049,44.37234146,44.45404878,44.55739024,44.69882927,44.92778049,45.29814634,45.81536585,46.45285366,47.16263415,47.91170732,48.66863415,49.3394878,49.79685366,49.90778049,49.33426829,47.6997561,44.9517561,41.25429268,36.92197561,32.61156098,29.12631707,27.06441463,26.76378049,28.25529268,31.23919512,35.13907317,39.17553659,42.73629268,45.57268293,47.64265854,49.13078049,50.43785366,51.86207317,53.45509756,55.1924878,56.9757561,58.64790244,60.09246341,61.28002439,62.21214634,62.92241463,63.49285366,63.99397561,,
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.36309004,43.08646283,43.8168212,44.54876057,45.28401344,46.00254074,46.69047486,47.33776659,47.94415436,48.51502092,49.07335777,49.64740947,50.26131288,50.92516695,51.63036093,52.35908488,53.08175716,53.76669262,54.39204365,54.9492029,55.43679974,55.85962357,56.24574446,56.60896337,56.95910208,57.30149239,57.63844271,57.9671553,58.28740427,58.60365132,58.92121705,59.24588563,59.57890396,59.92434343,60.28447944,60.65942123,61.04801687,61.44603255,61.84876783,62.25233804,62.65149079,63.04414707,63.4332954,63.81661145,64.19013592,64.55057427,64.89572445,65.22420495,65.53698331,65.8340014,66.1159043,66.38451738,66.63960528,66.891388,,
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.66626829,46.17439024,46.6945122,47.23614634,47.81126829,48.43839024,49.137,49.91512195,50.7752439,51.71387805,52.72453659,53.79721951,54.90895122,56.03621951,57.15804878,58.25692683,59.31936585,60.34136585,61.31790244,62.241,63.10514634,63.90890244,64.6602439,65.36414634,66.02353659,66.63926829,67.21317073,67.74719512,68.24429268,68.7105122,69.14897561,69.56390244,69.95743902,70.33278049,70.69392683,71.04241463,71.37963415,71.7054878,72.01880488,72.32158537,72.6147561,72.89734146,73.17085366,73.43434146,73.69029268,73.9382439,74.17863415,74.4115122,74.63787805,74.8592439,75.07560976,75.288,75.49690244,75.70336585,,
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.18763415,48.61153659,49.02746341,49.43792683,49.84387805,50.24836585,50.65336585,51.05785366,51.45782927,51.84829268,52.22121951,52.57014634,52.88753659,53.17043902,53.41631707,53.62373171,53.79414634,53.93258537,54.04907317,54.14907317,54.24112195,54.33168293,54.42478049,54.52436585,54.63543902,54.75897561,54.89446341,55.03936585,55.18968293,55.34739024,55.51446341,55.69085366,55.87958537,56.08117073,56.29865854,56.53307317,56.78595122,57.05587805,57.34439024,57.65058537,57.978,58.3332439,58.71280488,59.11163415,59.52119512,59.92636585,60.31053659,60.66256098,60.97539024,61.24646341,61.47829268,61.67941463,61.86395122,62.0444878,,
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.206,38.3632439,38.446,38.4632439,38.43597561,38.39568293,38.37585366,38.41597561,38.55056098,38.80858537,39.22053659,39.80790244,40.55621951,41.44046341,42.43914634,43.5187561,44.64031707,45.76734146,46.86982927,47.92680488,48.9427561,49.93670732,50.93314634,51.93860976,52.93809756,53.90414634,54.80078049,55.59702439,56.26790244,56.80090244,57.18309756,57.4094878,57.50660976,57.51136585,57.4562439,57.37960976,57.31934146,57.30336585,57.35914634,57.5082439,57.77426829,58.17041463,58.67685366,59.26165854,59.89929268,60.54970732,61.16868293,61.72353659,62.19263415,62.56441463,62.84187805,63.04258537,63.20217073,63.35073171,,
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.65982927,66.08719512,66.4322439,66.70080488,66.91021951,67.08580488,67.25595122,67.44573171,67.67373171,67.95107317,68.27941463,68.65046341,69.04290244,69.44031707,69.83478049,70.21970732,70.59397561,70.96090244,71.32334146,71.68273171,72.1902439,72.58780488,72.68780488,73.03658537,73.2902439,73.8902439,74.24634146,74.54878049,74.69756098,74.94634146,75.29512195,75.64634146,75.94634146,76.04634146,76.19756098,76.29512195,76.59512195,76.89756098,77.3,77.55121951,77.95121951,78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.34634146,,
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.38170732,49.88170732,50.38170732,50.88170732,51.38170732,51.88170732,52.38170732,52.88170732,53.38170732,53.88170732,54.38770732,54.90668293,55.43863415,55.97709756,56.51056098,57.03053659,57.52902439,57.98956098,58.38965854,58.70736585,58.89073171,58.88336585,58.6787561,58.30139024,57.79468293,57.24504878,56.75385366,56.41097561,56.27729268,56.37773171,56.7047561,57.21385366,57.82112195,58.45458537,59.08373171,59.69595122,60.29658537,60.90860976,61.54363415,62.19087805,62.83673171,63.46560976,64.06236585,64.61409756,65.11287805,65.5534878,65.93512195,66.26780488,66.56221951,66.82568293,67.06665854,67.29221951,67.50707317,67.71690244,,
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,30.33153659,30.54043902,30.75278049,30.97756098,31.23039024,31.54263415,31.94821951,32.46282927,33.08695122,33.81039024,34.60909756,35.45190244,36.2952439,37.09973171,37.83678049,38.49307317,39.06802439,39.57226829,40.01226829,40.37673171,40.6502439,40.81770732,40.87036585,40.80695122,40.62831707,40.32480488,39.88626829,39.33065854,38.69407317,38.01858537,37.35736585,36.76660976,36.28707317,35.95390244,35.79273171,35.82012195,36.034,36.39826829,36.87880488,37.45307317,38.11160976,38.84646341,39.64663415,40.48607317,41.33317073,42.14521951,42.88253659,43.5264878,44.06746341,44.50143902,44.83895122,45.10258537,45.32904878,45.55095122,,
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.29931707,52.02846341,52.72009756,53.36719512,53.9662439,54.51619512,55.01653659,55.47073171,55.87965854,56.24178049,56.55243902,56.80402439,56.9955122,57.12939024,57.21321951,57.23590244,57.18331707,57.06912195,56.92568293,56.79846341,56.76465854,56.90807317,57.27563415,57.88704878,58.73636585,59.79736585,61.02070732,62.31658537,63.5987561,64.80619512,65.87890244,66.77553659,67.50160976,68.07119512,68.49078049,68.78097561,68.9754878,69.11814634,69.2492439,69.39192683,69.55878049,69.75082927,69.95195122,70.14958537,70.34773171,70.54639024,70.75056098,70.9602439,71.17795122,71.40265854,71.63441463,71.86870732,72.10453659,72.33892683,,
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1195122,79.47317073,80.17317073,80.52439024,80.6195122,80.97317073,81.1195122,81.2195122,81.72195122,81.97560976,82.1804878,82.50609756,82.83170732,82.99554324,83.15937916,83.32321508,,,,
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.96587805,37.36229268,37.76121951,38.16217073,38.56512195,38.96909756,39.37207317,39.77253659,40.1685122,40.56046341,40.94792683,41.33287805,41.71685366,42.09985366,42.48185366,42.86336585,43.24687805,43.62990244,44.00839024,44.37739024,44.73536585,45.08285366,45.41434146,45.71934146,45.98436585,46.16790244,46.21997561,46.13156098,45.92517073,45.64626829,45.38934146,45.27087805,45.37231707,45.73321951,46.34804878,47.16182927,48.07760976,48.97643902,49.76382927,50.40126829,50.87826829,51.22280488,51.50185366,51.77190244,52.05290244,52.35585366,52.68278049,53.01865854,53.3545122,53.68934146,54.02365854,54.35795122,54.6912439,55.0245122,,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.48780488,,,,,,72.03902439,,,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.13658537,,
Sub-Saharan Africa (developing only),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.1878317,40.63325934,41.06654824,41.48694106,41.8952253,42.29452809,42.6890964,43.08347728,43.48164868,43.88488387,44.29428305,44.7103562,45.12828188,45.5440273,45.95341638,46.35390522,46.74416471,47.12270083,47.48854762,47.84062652,48.17683083,48.49518247,48.7937335,49.06921211,49.31781485,49.53073774,49.69903576,49.81878288,49.89147684,49.92499746,49.93047116,49.92455681,49.91702886,49.9119714,49.90761852,49.90308065,49.90319686,49.91870889,49.96333617,50.05135149,50.20085854,50.42697558,50.73792264,51.13522645,51.61318124,52.16229731,52.76873519,53.40901452,54.05767582,54.6954269,55.30153195,55.8617092,56.37546267,56.8437765,,
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,31.67670732,32.10465854,32.52912195,32.95458537,33.38056098,33.80704878,34.22802439,34.639,35.0374878,35.42346341,35.80390244,36.18782927,36.58119512,36.98153659,37.38534146,37.77365854,38.1225122,38.41943902,38.66292683,38.861,39.03412195,39.2077561,39.41339024,39.6764878,40.01102439,40.42953659,40.93753659,41.51802439,42.15256098,42.82614634,43.52326829,44.22843902,44.92712195,45.60436585,46.24812195,46.84843902,47.39885366,47.90736585,48.3804878,48.82219512,49.2344878,49.61987805,49.98531707,50.3422439,50.70112195,51.07590244,51.48102439,51.92146341,52.39919512,52.91470732,53.465,54.04556098,54.64295122,55.24121951,,
Sub-Saharan Africa (all income levels),SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.18401532,40.62932913,41.06252425,41.48283777,41.89104764,42.29027484,42.68475518,43.07903741,43.47712143,43.88031508,44.28973837,44.70590788,45.12399264,45.53994049,45.94954558,46.35023906,46.74069138,47.11940843,47.4854021,47.83757017,48.17379678,48.49209866,48.79377548,49.06591042,49.31443421,49.52734875,49.69572204,49.81853067,49.88851392,49.92226305,49.92796678,49.92226424,49.91768627,49.91001458,49.90578135,49.90132862,49.90148745,49.91969736,49.96158703,50.04952398,50.19892061,50.42490254,50.73833722,51.13511527,51.61296193,52.16176477,52.76799929,53.40815664,54.05664649,54.69420746,55.30022778,55.86019297,56.37401618,56.84228987,,
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.94436897,52.43087089,52.89422053,53.32835159,53.72842081,54.09715989,54.4442348,54.78084252,55.11698636,55.45948517,55.80667675,56.14742431,56.47352647,56.78286288,57.08269027,57.38924779,57.72489717,58.09956276,58.50755749,58.93497987,59.3613851,59.7683092,60.24044093,60.50047176,60.81536635,61.09494048,61.34685346,61.67358627,61.78201629,61.97213519,62.12694781,62.231113,62.33014219,62.20320545,62.08834394,61.91678228,61.65816385,61.4536976,61.04393139,60.75454369,60.51662043,60.31841405,60.35634334,60.32713511,60.48591694,60.74195848,61.05666372,61.42756699,61.7976996,62.16928474,62.50450156,62.8122819,63.10594322,63.3712106,,
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.45136585,51.03109756,51.59729268,52.146,52.6747561,53.18970732,53.6994878,54.21563415,54.74714634,55.29597561,55.86846341,56.47297561,57.09980488,57.7337561,58.3582439,58.94058537,59.44717073,59.86007317,60.17095122,60.38292683,60.51178049,60.58629268,60.64217073,60.70858537,60.80260976,60.93021951,61.08829268,61.26009756,61.43295122,61.6042439,61.77143902,61.93453659,62.09509756,62.25514634,62.41470732,62.57026829,62.71831707,62.85990244,62.99746341,63.13702439,63.29253659,63.47797561,63.70185366,63.96512195,64.26129268,64.57690244,64.89246341,65.188,65.45004878,65.67209756,65.85368293,66.00326829,66.13487805,66.26097561,,
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.68012195,60.047,60.40843902,60.77046341,61.13602439,61.5065122,61.87926829,62.24770732,62.60634146,62.95068293,63.27741463,63.58029268,63.86043902,64.1204878,64.36385366,64.60134146,64.84368293,65.09907317,65.36990244,65.65314634,65.94043902,66.21743902,66.4704878,66.69029268,66.87304878,67.02029268,67.13912195,67.23939024,67.3304878,67.41785366,67.50187805,67.5804878,67.65107317,67.71207317,67.76397561,67.80573171,67.83434146,67.85187805,67.86641463,67.8864878,67.92917073,68.01197561,68.14397561,68.32963415,68.56597561,68.8444878,69.15214634,69.46790244,69.77570732,70.06702439,70.33582927,70.58112195,70.81139024,71.03163415,,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.97592683,70.2877561,70.49434146,70.60570732,70.63636585,70.60336585,70.5242439,70.41953659,70.30934146,70.21021951,70.13873171,70.10443902,70.10336585,70.1284878,70.17831707,70.24680488,70.32390244,70.39956098,70.46670732,70.52085366,70.40853659,70.62926829,70.68902439,70.47902439,70.75097561,70.73463415,71.02121951,71.08878049,71.20780488,71.02634146,70.93268293,70.88292683,71.79512195,72.44878049,72.3,72.25365854,72.65365854,72.70487805,72.55121951,72.90243902,73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.26097561,,
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.97804878,68.97804878,68.97804878,68.62195122,68.66341463,68.36585366,69.01219512,69.36585366,68.91707317,68.36097561,68.6097561,68.83414634,69.05853659,69.40487805,70.16097561,70.35853659,70.30731707,70.55609756,70.70243902,70.85365854,71.10487805,71.20487805,71.05365854,70.54146341,70.90243902,71.35121951,71.80243902,72.00243902,72.44634146,72.70487805,73.20487805,73.35365854,73.30487805,73.25365854,73.40487805,73.95853659,74.45853659,74.70731707,74.80731707,75.0097561,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.27804878,,
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.00560976,73.47439024,73.3504878,73.55536585,73.73317073,73.86170732,74.07853659,74.12243902,73.97292683,74.08487805,74.64926829,74.62390244,74.71804878,74.86731707,74.9804878,74.98463415,74.96926829,75.3797561,75.46902439,75.52414634,75.74097561,76.02609756,76.32731707,76.55170732,76.81585366,76.66780488,76.93121951,77.09219512,76.97926829,77.72682927,77.53682927,77.66682927,77.99878049,78.0604878,78.6502439,78.7404878,78.95902439,79.19756098,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.70487805,,
Swaziland,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.23378049,44.53187805,44.81795122,45.10004878,45.38965854,45.7012439,46.05329268,46.45280488,46.90526829,47.41019512,47.96163415,48.54709756,49.15112195,49.7602439,50.36943902,50.97963415,51.59926829,52.23429268,52.88719512,53.5525122,54.22634146,54.90180488,55.5675122,56.20802439,56.80885366,57.37092683,57.90314634,58.39787805,58.83204878,59.16863415,59.34519512,59.29326829,58.97746341,58.38439024,57.52214634,56.39080488,55.0045122,53.4372439,51.78943902,50.15643902,48.66407317,47.43409756,46.52331707,45.95809756,45.74534146,45.86007317,46.24136585,46.77239024,47.34582927,47.8927561,48.3457561,48.66139024,48.85063415,48.93792683,,
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54390244,74.53658537,75.58780488,,,,,,
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,68.68292683,,,,,69.73195122,,,,,70.67073171,,,,,71.41463415,,,,,72.95365854,71.02926829,72.6097561,72.13170732,72.21707317,73.19268293,73.16341463,73.03414634,73.19756098,72.72439024,74.22682927,74.22682927,,
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.7682439,53.31256098,53.86780488,54.43897561,55.03009756,55.64717073,56.29870732,56.98173171,57.6927561,58.42582927,59.17243902,59.92309756,60.66729268,61.39453659,62.09885366,62.7762439,63.42670732,64.0537561,64.66239024,65.24958537,65.81580488,66.35804878,66.87578049,67.36946341,67.83914634,68.28682927,68.71360976,69.12197561,69.51446341,69.89297561,70.25941463,70.61317073,70.95509756,71.28517073,71.60385366,71.91270732,72.21229268,72.5017561,72.78319512,73.05768293,73.33029268,73.61158537,73.90002439,74.1895122,74.4704878,74.71668293,74.89782927,74.99780488,75.01512195,74.96246341,74.86763415,74.77058537,74.71070732,74.71578049,,
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.01612195,38.27343902,38.52885366,38.78585366,39.04987805,39.33326829,39.65139024,40.01114634,40.4124878,40.84843902,41.30512195,41.76221951,42.20090244,42.60578049,42.97034146,43.295,43.58809756,43.86343902,44.13290244,44.40002439,44.66682927,44.93497561,45.19712195,45.44690244,45.67982927,45.88587805,46.05495122,46.18343902,46.27178049,46.32397561,46.34858537,46.35668293,46.36039024,46.37126829,46.39587805,46.43329268,46.47753659,46.52207317,46.56682927,46.61773171,46.68717073,46.78702439,46.92970732,47.12314634,47.36978049,47.67156098,48.028,48.42717073,48.85717073,49.30753659,49.76985366,50.23619512,50.70058537,51.15907317,,
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.27282927,40.9164878,41.55509756,42.18917073,42.81921951,43.44470732,44.06863415,44.68946341,45.30821951,45.92341463,46.53509756,47.14229268,47.74304878,48.33741463,48.92336585,49.50241463,50.0774878,50.64756098,51.21163415,51.76473171,52.30441463,52.82819512,53.32965854,53.80241463,54.23904878,54.63473171,54.98817073,55.29639024,55.55180488,55.7442439,55.84843902,55.83502439,55.69768293,55.45019512,55.11343902,54.72787805,54.34363415,54.00495122,53.74858537,53.59417073,53.54534146,53.58819512,53.68873171,53.81943902,53.97126829,54.14317073,54.34153659,54.57373171,54.84319512,55.14390244,55.46887805,55.80765854,56.15034146,56.4885122,,
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.23836585,55.76626829,56.26270732,56.71880488,57.13512195,57.52058537,57.89009756,58.26502439,58.65968293,59.08056098,59.52665854,59.9914878,60.46309756,60.93312195,61.40009756,61.85907317,62.30856098,62.75358537,63.20419512,63.67095122,64.1835122,64.7755122,65.45597561,66.21585366,67.0305122,67.85270732,68.62212195,69.28702439,69.81226829,70.18629268,70.41112195,70.51034146,70.53470732,70.53053659,70.52304878,70.5325122,70.56414634,70.61504878,70.68319512,70.77956098,70.91658537,71.10707317,71.35229268,71.6445122,71.97560976,72.32841463,72.68192683,73.01817073,73.32221951,73.58707317,73.81378049,74.00890244,74.18797561,74.36507317,,
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.15353659,56.56260976,56.97468293,57.3887561,57.80182927,58.20941463,58.60853659,58.99317073,59.36082927,59.7075122,60.02921951,60.32397561,60.59426829,60.84156098,61.06931707,61.28095122,61.48034146,61.67146341,61.85780488,62.04290244,62.23390244,62.44153659,62.66243902,62.88707317,63.10287805,63.27697561,63.37341463,63.37341463,63.27636585,63.09587805,62.86478049,62.62753659,62.43319512,62.31814634,62.30158537,62.3904878,62.57668293,62.82882927,63.11914634,63.43458537,63.77173171,64.12878049,64.50636585,64.90002439,65.29663415,65.67846341,66.02973171,66.34014634,66.60453659,66.82131707,66.9955122,67.13521951,67.25717073,67.37460976,,
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.45868293,54.87119512,55.28719512,55.70570732,56.12273171,56.5352439,56.93726829,57.32529268,57.69380488,58.03931707,58.35782927,58.64531707,58.90380488,59.14029268,59.35926829,59.5732439,59.79419512,60.03163415,60.28858537,60.56553659,60.86056098,61.1692439,61.47807317,61.77253659,62.04453659,62.27641463,62.45341463,62.57443902,62.64292683,62.67043902,62.67414634,62.67829268,62.70614634,62.77136585,62.88056098,63.0302439,63.20982927,63.40012195,63.58246341,63.75121951,63.89929268,64.02609756,64.13760976,64.24039024,64.33743902,64.43236585,64.53129268,64.63782927,64.75404878,64.88102439,65.01821951,65.16360976,65.31358537,65.46258537,,
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.72712195,34.22756098,34.72904878,35.23153659,35.7334878,36.27290244,36.89478049,37.59660976,38.33587805,39.0415122,39.52887805,39.5752439,39.08809756,38.0825122,36.66814634,35.10341463,33.72734146,32.84026829,32.64173171,33.18812195,34.42595122,36.1885122,38.17621951,40.13317073,41.93336585,43.4844878,44.756,45.82960976,46.78434146,47.64946341,48.47973171,49.34126829,50.27826829,51.31841463,52.46392683,53.69534146,54.96970732,56.22670732,57.41270732,58.50321951,59.48141463,60.34619512,61.12053659,61.82931707,62.48517073,63.10063415,63.68958537,64.2637561,64.82792683,65.388,65.94446341,66.49180488,67.02058537,67.52236585,,
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.36453659,61.73270732,62.09729268,62.4587561,62.81514634,63.16797561,63.51831707,63.8672439,64.21226829,64.55290244,64.88509756,65.20480488,65.50797561,65.79504878,66.06602439,66.32339024,66.57114634,66.81536585,67.05856098,67.30326829,67.55,67.79973171,68.0494878,68.29529268,68.53365854,68.75965854,68.96590244,69.15192683,69.31519512,69.45768293,69.58231707,69.69304878,69.79721951,69.90073171,70.00646341,70.11926829,70.2385122,70.36368293,70.49285366,70.62507317,70.76043902,70.89858537,71.03668293,71.17543902,71.31443902,71.45334146,71.59370732,71.7375122,71.88270732,72.0317561,72.18263415,72.3352439,72.489,72.64231707,,
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.65758537,63.2537561,63.76019512,64.16139024,64.45578049,64.6517561,64.77017073,64.84792683,64.918,64.99987805,65.11063415,65.26039024,65.44280488,65.64695122,65.87134146,66.10490244,66.3374878,66.556,66.75185366,66.92104878,67.06268293,67.17987805,67.28126829,67.37595122,67.46641463,67.55668293,67.6492439,67.74292683,67.83712195,67.93119512,68.02290244,68.11058537,68.19163415,68.26412195,68.32809756,68.3837561,68.43082927,68.47260976,68.51131707,68.55156098,68.59795122,68.654,68.72304878,68.80543902,68.90056098,69.00778049,69.12446341,69.24402439,69.36436585,69.4824878,69.59736585,69.70856098,69.81714634,69.92521951,,
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.0097561,42.6455122,43.34168293,44.10078049,44.92385366,45.81441463,46.77495122,47.8005122,48.87912195,49.99780488,51.14273171,52.29753659,53.4502439,54.58878049,55.70397561,56.79502439,57.87053659,58.93673171,59.9924878,61.02885366,62.0245122,62.95480488,63.80365854,64.56685366,65.24904878,65.86768293,66.44960976,67.02307317,67.60790244,68.21007317,70.30731707,70.50731707,70.75609756,70.75365854,70.95365854,71.35365854,71.55365854,71.90243902,72.05121951,72.5,72.6,72.84878049,73,73.05121951,73.30243902,73.50243902,73.9,74.20243902,74.30243902,74.45121951,74.60243902,74.34390244,73.99512195,73.64634146,,
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.38441463,46.1044878,46.83670732,47.57402439,48.30631707,49.02343902,49.71573171,50.38360976,51.0285122,51.65192683,52.26141463,52.86509756,53.47512195,54.09660976,54.73365854,55.38521951,56.0497561,56.71868293,57.385,58.04426829,58.69158537,59.32612195,59.94646341,60.55265854,61.14319512,61.71443902,62.26226829,62.7875122,63.29453659,63.79031707,64.28234146,64.78309756,65.30021951,65.83790244,66.39873171,66.98192683,67.58621951,68.19968293,68.81226829,69.41539024,69.99836585,70.55185366,71.07309756,71.55987805,72.01112195,72.42836585,72.81573171,73.18192683,73.53419512,73.87609756,74.21119512,74.5404878,74.86243902,75.17595122,,
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taiwan, China",TWN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.65387805,43.90729268,44.1622439,44.42370732,44.69770732,44.98873171,45.29629268,45.61885366,45.95592683,46.30746341,46.68,47.0804878,47.50843902,47.95787805,48.41678049,48.86921951,49.29421951,49.67680488,50.006,50.27626829,50.49307317,50.67182927,50.8274878,50.96653659,51.0864878,51.16839024,51.18480488,51.12031707,50.97053659,50.7465122,50.46336585,50.14417073,49.82343902,49.53707317,49.31304878,49.17373171,49.13104878,49.18282927,49.33192683,49.58919512,49.9715122,50.49678049,51.1594878,51.94665854,52.84078049,53.82534146,54.88426829,55.98765854,57.09717073,58.17595122,59.18170732,60.07465854,60.84643902,61.49314634,,
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.98356098,44.56002439,45.14704878,45.73812195,46.32126829,46.8794878,47.39373171,47.8515122,48.24278049,48.56253659,48.8102439,48.98939024,49.1154878,49.20253659,49.2615122,49.30346341,49.33834146,49.36968293,49.3974878,49.42126829,49.4414878,49.45209756,49.44609756,49.41104878,49.338,49.20812195,48.9995122,48.70980488,48.35056098,47.94082927,47.50065854,47.05504878,46.64090244,46.29707317,46.05839024,45.96621951,46.05439024,46.32280488,46.76334146,47.36487805,48.10936585,48.97280488,49.9127561,50.88878049,51.87136585,52.83992683,53.78785366,54.71763415,55.62439024,56.4917561,57.29653659,58.01753659,58.64797561,59.19,,
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.29953659,68.76385366,69.14609756,69.45770732,69.70821951,69.90563415,70.05653659,70.16112195,70.22307317,70.24756098,70.23521951,70.18263415,70.09085366,69.96292683,69.80885366,69.63463415,69.44617073,69.25343902,69.07090244,68.91512195,68.81782927,68.81082927,68.9012439,69.0774878,69.31734146,69.57478049,69.7912439,70.49512195,70.49756098,70.53902439,70.13658537,68.87804878,69.06829268,68.47560976,67.83853659,67.13707317,66.88780488,67.29536585,67.98878049,68.21341463,67.8595122,68.28707317,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,,
